epoch;acc;loss;val_acc;val_loss
0;0.588109792461832;1.291517939048869;0.6952856529209622;1.0074785943703144
1;0.685934518129771;0.9785913302243211;0.7503892826460481;0.7813961628786067
2;0.7270664360687022;0.8503282516967249;0.7881899699312714;0.6677201807089278
3;0.7513865696564885;0.7711891228233585;0.8207286297250859;0.5768830049078899
4;0.7711444417938931;0.7096144339169255;0.8322326030927835;0.5365859253709668
5;0.7861074666030534;0.6619137481537484;0.8501396048109966;0.49347909875342116
6;0.7986059756679389;0.6253854565493023;0.860462306701031;0.45645330267673506
7;0.8073324188931298;0.5982417429903991;0.8742885524054983;0.4215930295768882
8;0.8157487476145038;0.5696760500774128;0.8750671176975945;0.41483461877324734
9;0.8233659351145038;0.5480395681985462;0.8851616194158075;0.3819668176247902
10;0.8295920801526717;0.5288887799809907;0.8925579896907216;0.3679293858021805
11;0.8349997018129771;0.5114037722690414;0.8983703823024055;0.339539559026764
12;0.8403044489503817;0.49657896237291455;0.9014309493127147;0.3316929659380536
13;0.8445103769083969;0.48395774210909853;0.904088810137457;0.31946121821903284
14;0.8486805224236641;0.47153462371753374;0.9082501073883161;0.3089662477937351
15;0.8524048783396947;0.4601578012905048;0.9111227448453608;0.2995488366105712
16;0.855465768129771;0.45140778854603075;0.9142638530927835;0.29325603829421537
17;0.8584834208015267;0.44323166299981015;0.9125590635738832;0.2881644649808759
18;0.8613460162213741;0.4337625560073452;0.9182640678694158;0.2819406802404377
19;0.8632514312977099;0.4266736676447264;0.9200225515463918;0.2720774609301098
20;0.8658710042938931;0.4221836135530745;0.9240764604810997;0.26278698019350516
21;0.8678942032442748;0.4154292524884675;0.9214588702749141;0.2675275213222733
22;0.8705093034351145;0.4080728972060535;0.9260899914089347;0.25192613848501055
23;0.8725995944656488;0.4005940806035322;0.9277947809278351;0.2455264783089923
24;0.8720509303435114;0.4031627213738802;0.9260631443298969;0.254887004334902
25;0.875940780057252;0.3921538191044149;0.9313788659793815;0.23918431254801473
26;0.8760555820610687;0.38958527634617024;0.930090206185567;0.2434870095033826
27;0.8783307490458016;0.38518766776182267;0.9325601374570447;0.2338532973912983
28;0.8795264790076336;0.3802876340012059;0.9333252792096219;0.22871403688008024
29;0.8808057013358779;0.37767158432202486;0.9350434922680413;0.22480687468322283
30;0.8825814050572519;0.3711184584116208;0.9332178908934707;0.22512502760924014
31;0.8820059041030535;0.37519566432096574;0.9348689862542955;0.22592317049241148
32;0.8857019322519084;0.36260190972390066;0.9355938573883161;0.2174555440385317
33;0.8847581703244275;0.364980270497444;0.9377953178694158;0.21571442871466534
34;0.8864026717557252;0.3612617877091615;0.9372046821305842;0.21651823977424517
35;0.8875074546755726;0.3587856563334247;0.9399967783505154;0.21114212330878804
36;0.8883349236641221;0.3576974198620283;0.9403726374570447;0.21073375470757075
37;0.8899988072519084;0.3521316905001193;0.941956615120275;0.20144459024020486
38;0.8905936903625954;0.34759069759654637;0.9416478737113402;0.20544256075346184
39;0.8913391579198473;0.34784712379670324;0.9426277920962199;0.20157744589540147
40;0.8922620467557252;0.3431201134986095;0.9406142611683849;0.2062678480220005
41;0.8927928196564886;0.3408731881785029;0.9401578608247423;0.2031477317470046
42;0.8932445729961832;0.3407797748237166;0.9409632731958762;0.20544700634336144
43;0.8938886569656489;0.33950360442959626;0.9412317439862543;0.20575510400677055
44;0.8949695849236641;0.337055496097976;0.9444802405498282;0.19592027729729197
45;0.8956315601145038;0.3360168131537565;0.9451245704467354;0.19061993861321322
46;0.8968079079198473;0.3303995224071368;0.9443862757731959;0.19474289410097903
47;0.8974937380725191;0.32951880215688517;0.9452185352233677;0.19238281590524817
48;0.8978008707061069;0.32947403644673695;0.9440372637457045;0.1944493511339643
49;0.8981616770038168;0.32739941325351485;0.9468562070446735;0.18812852680580722
50;0.8988415434160305;0.3263301961180818;0.9471783719931272;0.1905897844749218
51;0.8989518726145038;0.3255350300373922;0.9454735824742269;0.19179973707780806
52;0.8996958492366413;0.32189112167435746;0.9468830541237113;0.18644018770800425
53;0.9005084088740458;0.3206581079152249;0.9478629725085911;0.18421874228621676
54;0.9005024451335878;0.3199906032162768;0.9475005369415808;0.18325395692664734
55;0.9009661259541984;0.32038219941936374;0.9486952319587629;0.1839175437836303
56;0.9024898616412214;0.31550005149977806;0.9481045962199313;0.18236472042872734
57;0.9031115815839694;0.31408030993610847;0.948279102233677;0.17966469740847132
58;0.9035678077290077;0.31220350862118124;0.9490442439862543;0.18186127138404093
59;0.9034843153625954;0.3113909529024408;0.9482522551546392;0.18623167724441417
60;0.9039807967557252;0.3102535718838677;0.9478495489690721;0.18103709558338643
61;0.904459386927481;0.31048712582533594;0.947473689862543;0.18651321215420655
62;0.904113489980916;0.3128226388388008;0.9497825386597938;0.17892699207329668
63;0.9057594823473283;0.30448897610638886;0.9502389390034365;0.17858053523650283
64;0.9054747137404581;0.3074120319583489;0.9495006443298969;0.17425309001272896
65;0.9063245467557252;0.303599965765731;0.9491516323024055;0.17941938793843554
66;0.9062231631679389;0.3045415752887271;0.9511651632302406;0.1744161553143226
67;0.9072817270992366;0.3023345117634944;0.9523598582474226;0.16828728597803214
68;0.9069194298664122;0.30413535039957246;0.9524001288659794;0.1717950764185784
69;0.9080376312022901;0.3011311227356205;0.9515947164948454;0.1735450136651288
70;0.9082806536259542;0.29827349340642684;0.9518766108247423;0.17072178244181105
71;0.9079750119274809;0.3006190925836563;0.9519705756013745;0.17002584365327744
72;0.9086817151717558;0.2972004571687857;0.9510846219931272;0.1763011099085775
73;0.9089441197519084;0.2976100025684324;0.953125;0.16764220860354678
74;0.909017175572519;0.2962841671983932;0.9509906572164949;0.1749439883682736
75;0.9096060949427481;0.29496773699767714;0.9532458118556701;0.17062329485551597
76;0.910333671278626;0.2933931065879705;0.9538498711340206;0.16830525659920834
77;0.9103888358778626;0.2945625408403291;0.9530444587628866;0.16587900585427726
78;0.9111029937977099;0.2915330426156066;0.9506282216494846;0.17418863250525138
79;0.9105871302480916;0.29380029154984094;0.9532726589347079;0.1653338376675889
80;0.9114876550572519;0.2912690010092413;0.9539438359106529;0.1626197148076038
81;0.9115100190839694;0.2904380029110053;0.9533129295532646;0.17171470127052457
82;0.9117828602099237;0.28840110098928895;0.9523732817869416;0.17753669143337564
83;0.9124269441793893;0.28883723925429444;0.9525612113402062;0.1678640205937972
84;0.9126908396946565;0.28743172826544017;0.9544270833333334;0.1628760831411352
85;0.9120571922709924;0.2904177251606042;0.9538096005154639;0.16301360776283078
86;0.9137926407442748;0.28346685880354344;0.9534337414089347;0.16458446217566422
87;0.9133319417938931;0.2845530643774808;0.9514873281786942;0.17862454276928788
88;0.9130963740458016;0.28814635732360466;0.9547626718213058;0.16315491080181704
89;0.9139745348282443;0.2815977797736876;0.9546552835051546;0.16242597408311063
90;0.914068463740458;0.28205399047441154;0.9534337414089347;0.1683637999459026
91;0.9139372614503817;0.28322722420153273;0.9551519544673539;0.16114289162494883
92;0.9137881679389313;0.2826364059541517;0.9534874355670103;0.17072595433168805
93;0.9145395992366412;0.28499395605887623;0.9541586125429553;0.16602109288124695
94;0.9151016817748091;0.27982735172312223;0.9555546606529209;0.16373753819064177
95;0.9155340529580153;0.28007328037371615;0.9557962843642611;0.16046610518112214
96;0.9152999761450382;0.2818537117301963;0.955407001718213;0.1652436068864008
97;0.9157427838740458;0.2794280262905678;0.9564674613402062;0.15881048893088737
98;0.9156876192748091;0.27830784413252624;0.9535814003436426;0.16575012356042862
99;0.9165285066793893;0.2764935955917107;0.9544405068728522;0.1690771775864244
100;0.9158337309160305;0.2782384111908556;0.9544942010309279;0.16559434299360437
101;0.9165091245229008;0.27742699572944457;0.9566016967353952;0.15797336758002384
102;0.9164703602099237;0.2772507338208779;0.9548969072164949;0.163437237572629
103;0.9172590648854961;0.27652105473209426;0.9568835910652921;0.15937538048143648
104;0.9171069895038167;0.2755173660985386;0.9565882731958762;0.15896879290182567
105;0.9169936784351145;0.27460993699558817;0.9573668384879725;0.15637097818796167
106;0.9175989980916031;0.272783221546134;0.9575547680412371;0.15505297223419667
107;0.9171740815839695;0.2747822000268306;0.956360073024055;0.15739837035383145
108;0.917791328721374;0.27308824540947685;0.9565077319587629;0.16124933836437583
109;0.9179180582061068;0.2726113398225253;0.9575547680412371;0.15487847664102247
110;0.9178599117366413;0.2754324725082585;0.9558097079037801;0.161648519836443
111;0.918167044370229;0.27266949613415103;0.9569372852233677;0.15794522765883057
112;0.918371302480916;0.2705968807728691;0.9569104381443299;0.1596678603965392
113;0.9192449904580152;0.26993294913065796;0.957581615120275;0.15479295872331075
114;0.9192002624045802;0.2704006394783732;0.958239368556701;0.15287793688860135
115;0.9191450978053435;0.27031633820356304;0.9569909793814433;0.15762634773793088
116;0.9189900405534351;0.27053837014348;0.9584272981099656;0.15409918034711653
117;0.9190124045801527;0.26926813183338133;0.9585749570446735;0.15491519288457545
118;0.91930611879771;0.268293763509461;0.9567359321305842;0.15782422791283154
119;0.9198532919847329;0.2675346686127987;0.9598770403780069;0.14770378930257358
120;0.919714635019084;0.26792320317894447;0.9602528994845361;0.1478774701965224
121;0.919708671278626;0.26775155236645964;0.9586152276632303;0.15025360577602156
122;0.9203050453244275;0.26892604854896324;0.9585481099656358;0.15539450011507341
123;0.9204258110687022;0.2660559947566904;0.9599710051546392;0.1499038433265645
124;0.9206360329198473;0.26542597153145847;0.9576353092783505;0.15773409945551062
125;0.9206583969465649;0.26776686674481587;0.9591118986254296;0.15375823038550177
126;0.9210117485687023;0.2645666179339622;0.9595951460481099;0.1518707773120133
127;0.9201648974236641;0.26653050228612113;0.9589239690721649;0.1526254026980949
128;0.9210803315839695;0.26424231748203286;0.9588702749140894;0.15165710984329178
129;0.9206285782442748;0.264631425930571;0.9586018041237113;0.15383605753740495
130;0.9212085520038168;0.2632828360039542;0.9565211554982818;0.1597734056925241
131;0.9212010973282443;0.2639405158782051;0.9588971219931272;0.15236168390594398
132;0.9208417819656488;0.2657720099167742;0.9588702749140894;0.15394986658981166
133;0.9219242008587786;0.2632677645571814;0.9584004510309279;0.1521982826369325
134;0.9224683921755725;0.26072284815591257;0.9575279209621993;0.15933836091476208
