epoch;loss;phoneme_output_loss;syllable_output_loss;val_loss;val_phoneme_output_loss;val_syllable_output_loss
0;0.10099172824718095;0.040986556274444391;0.06000517274264873;0.45480640204296841;0.33374236775079752;0.12106403322232996
1;0.14918199105459778;0.10736926045950188;0.041812730514675295;0.12193106205648735;0.087702368425221;0.034228693725181225
2;0.11668818948328662;0.083938641677729048;0.032749547733784329;0.10609864875549029;0.076380147277807994;0.02971850157942341
3;0.10683802442976248;0.076287907697848406;0.030550116789851513;0.09894280623988945;0.0699597651279774;0.028983041198000686
4;0.098972035525236951;0.070337510506035331;0.028634525078436154;0.093494267429874725;0.066542147603981638;0.026952119407189244
5;0.09474855981172238;0.067280177732613092;0.027468382147207385;0.08981471504045635;0.064056066577048862;0.025758648361666362
6;0.092042642065298816;0.065157012533164735;0.02688562964649565;0.090564934896821742;0.063635134208603061;0.026929800316472265
7;0.089514352419277868;0.063488314236093149;0.026026038337108041;0.086639127811463948;0.061371745792131463;0.025267382164117919
8;0.088155210595802794;0.062384228193535778;0.025770982468851816;0.086961209617492527;0.061885483954258323;0.025075725948891969
9;0.086862825137409991;0.061573936957641122;0.025288888248083154;0.086197496900538434;0.061099340059176215;0.025098157173977429
10;0.086020590374272177;0.06096424433396664;0.025056346102782845;0.084525250649752734;0.058911264600122679;0.025613986045716942
11;0.084077622094636956;0.059721056909794151;0.024356565164521463;0.083644360460403591;0.060346515739665312;0.023297844943786117
12;0.083640604299824325;0.059545157198814078;0.024095447163703741;0.08147326706587768;0.05727455799444383;0.024198708856212243
13;0.082803330729225216;0.058859932910868884;0.023943397697725417;0.083393017033568953;0.05866524394006789;0.024727772964368098
14;0.082156999999987601;0.058493114099902696;0.023663885790911766;0.083005261928343968;0.058798934137370404;0.024206328295766057
15;0.081245083529623216;0.057888672952587782;0.023356410503748912;0.081636503150984016;0.057674755334478467;0.023961747656067629
16;0.080843741025779126;0.057662406502189519;0.023181334463057965;0.082364071191859844;0.057919835311775449;0.024444236154002801
17;0.080226636319633088;0.057323327291490526;0.022903309033330991;0.08072255262244149;0.056621988108303364;0.024100564846753322
18;0.079600154978249946;0.056934675521726617;0.022665479506461941;0.082464752828373622;0.058409819629888574;0.024054933511534659
19;0.078844309705780852;0.05635010139772819;0.022494208294216857;0.081320890170686388;0.058187673729257421;0.023133216398384643
20;0.078868047900657032;0.056436406462319275;0.022431641495410447;0.082310466581032055;0.057301928124883598;0.025008538671370064
21;0.078743851044065657;0.056101907764975686;0.022641943262876146;0.077829857771637062;0.055467519157824399;0.022362338746858744
22;0.077831695985633567;0.055751611821927623;0.022080084180135968;0.079854069324601595;0.056308809026074005;0.023545259907215583
23;0.077410964113673125;0.05556742532028295;0.021843538834249034;0.079427515258308212;0.056117685292573535;0.023309829793557401
24;0.076976674886467061;0.055006122922208314;0.021970551990417066;0.081587957797431138;0.05750197469562042;0.024085982976590887
25;0.077248447843608528;0.055495526522273471;0.021752921279179091;0.078841278313839136;0.055581040758670881;0.023260237921044983
26;0.07665752524037879;0.0549484291948385;0.021709096134824465;0.080429897604494538;0.056821135131000469;0.023608762540017106
27;0.076349314468235688;0.054760932272080481;0.021588382348565242;0.077541970624392775;0.05472819975131199;0.022813770771339659
28;0.075810707462199214;0.054463430656294859;0.021347276931507522;0.080321342081708061;0.056296398878848852;0.024024943367210255
29;0.075771549189101797;0.054321497216986744;0.021450052043023547;0.080962117886593368;0.056818612060752234;0.024143505688881923
30;0.075099574050891141;0.053992041128107321;0.021107532930134093;0.075381362168979241;0.05372070089107802;0.021660661129202664
31;0.075607668067101202;0.054156179639304136;0.021451488329216964;0.081134963404982025;0.057175855911454236;0.023959107321350516
32;0.074885004754338208;0.053803723340053303;0.021081281245228668;0.078331064495469338;0.055630562435679078;0.022700501989354107
33;0.074686308222768366;0.053473716843855969;0.021212591267577411;0.075273209212332215;0.052481591482372844;0.022791617804308648
34;0.07415411776639072;0.053265095064926722;0.020889022720272037;0.075951804195632452;0.053522831298598722;0.022428973045732294
35;0.07428823083383182;0.053410584402781673;0.020877646520550509;0.081107473658288229;0.057521124026041572;0.023586349749640256
36;0.073924520079776332;0.053172802526638703;0.020751717549894858;0.07608368736104805;0.053943396585077796;0.022140290881624492
37;0.074330753625172538;0.053503823497729544;0.020826929924013429;0.081753450751054182;0.056940589820136542;0.024812860660912359
38;0.073911555298191586;0.053073969535605711;0.020837585770584706;0.077372692087117362;0.054483905638090704;0.022888786550767783
39;0.073537506666397648;0.052897042938150958;0.020640463643070022;0.076174113054235437;0.053410400926065041;0.022763712077299839
40;0.073456738630141946;0.053037525231611871;0.020419213479383049;0.080374662521756998;0.05686475253593521;0.023509910150172831
41;0.073074950539993813;0.052525413655844573;0.020549537060555751;0.078227908327048568;0.055111617554260903;0.023116290870615664
42;0.07329840956734858;0.052765552084218494;0.020532857472753237;0.075600709656582166;0.052998341432138649;0.022602368290966547
43;0.07260414576823776;0.052293767611268721;0.020310378252090186;0.076905985167171773;0.05483032049251204;0.022075664097474527
44;0.072299543418813436;0.052146352723780445;0.020153190694600621;0.080457808966396233;0.055844410627829931;0.024613398232912066
45;0.072727286617445416;0.052236048234912014;0.020491238256714055;0.076597712276613009;0.054611345455676565;0.021986366697673163
46;0.07278108879916903;0.052475132803046103;0.020305955906190193;0.07512523869381231;0.053184168162841758;0.021941070507491837
47;0.072099878745864363;0.051851771772772545;0.020248106984981962;0.079617602171517227;0.056270982725780551;0.023346619774438755
48;0.072542176722871443;0.052209383136175139;0.020332793728945676;0.076492725801067196;0.054463565067834216;0.022029160682362419
49;0.071997130471268739;0.051884483968010632;0.020112646473640836;0.077324340229525279;0.053538821465453183;0.023785518746463067
50;0.071355219281857063;0.051482800672742204;0.019872418594846682;0.077086281125285039;0.054838438776611279;0.022247842162800562
51;0.071223387773128824;0.051376055971050882;0.019847331781540422;0.076705564220412442;0.053831925631320776;0.022873638256476456
52;0.071508288011646645;0.051518051101616003;0.019990236773618265;0.079063939447162529;0.05622652318610364;0.022837416515411699
53;0.071370614016343842;0.051435790201104288;0.019934823789189336;0.076831332306150635;0.054181359723961653;0.022649973036110903
54;0.071737631617551506;0.051688746083095434;0.020048885563424785;0.074645514013010908;0.052843731084541115;0.021801782981296924
55;0.071523241842288379;0.051506305800901313;0.02001693594950868;0.07774679963829137;0.055277453594598451;0.022469346102389719
56;0.071413421811416619;0.051542192713090303;0.019871229154101902;0.076103547462770912;0.053703120103528519;0.022400427625334562
57;0.071014177806488651;0.051167188336797745;0.019846989467745248;0.076341122388839722;0.053490834842835157;0.022850287765139293
58;0.070787907392132476;0.051163761991533621;0.019624145361685653;0.076256619296780154;0.054275156789216676;0.021981463043660929
59;0.07091100087792318;0.05096039995412751;0.019950600962816957;0.077064740416758204;0.053863224800394363;0.023201515768975521
60;0.070847632719710563;0.051141613042855437;0.019706019611351239;0.080659083849867849;0.056964266888734676;0.023694816878957657
61;0.071043317487243712;0.051194051207115003;0.019849266260455925;0.072798308016372326;0.051951179844366403;0.020847128457663691
62;0.070781389074944856;0.051100124282452829;0.019681264796815708;0.076183608506156617;0.054521410780794477;0.021662197549271733
63;0.069696244250156317;0.050351931553544997;0.019344312786327859;0.074879029155278401;0.052634256993647384;0.022244772349460786
64;0.070269920768954733;0.050651666261221154;0.01961825456437391;0.077869289155517302;0.054905620192279334;0.022963669284113815
65;0.070702291008157656;0.051020773545343401;0.019681517416334598;0.078023343448754112;0.055075465349339638;0.022947878295070483
66;0.069914839661981962;0.050527071355458975;0.019387768472985002;0.075078298220363979;0.052916393497911822;0.02216190440940256
67;0.069938671779485914;0.050415935521442079;0.019522736251990663;0.076537916875060868;0.053367303277389345;0.02317061391072113
68;0.070103426082552642;0.050589444465112002;0.019513981584796791;0.074657463852097011;0.053125237279078537;0.021532226353883743
69;0.07005892156994277;0.050564218400705158;0.019494703237551887;0.078235287125371089;0.054900679173840193;0.023334608331103537
70;0.069566877449870446;0.050267196941806029;0.019299680443857638;0.074366731678738307;0.052027603861789742;0.022339128004778334
71;0.06968672118714371;0.050305050701774594;0.019381670393058364;0.073766279245625024;0.052276537197978555;0.021489741793293663
72;0.069581721944798447;0.050379270129078724;0.019202451787183376;0.073827307890443242;0.051973873248495978;0.021853434497161824
73;0.069353419220284276;0.050058694540790198;0.019294724699166866;0.076121184442724504;0.054167093051707041;0.021954091195361455
74;0.069415009847756545;0.050135317217894139;0.01927969264996756;0.078994640470051961;0.054853774262826983;0.024140866287443944
75;0.06930122414678197;0.050053297371682237;0.019247926792178301;0.072706662494094437;0.05285011338336127;0.019856549016818281
76;0.069244709405477334;0.049964322857282008;0.019280386480421498;0.076761629338524928;0.053637663919885621;0.023123965635817468
77;0.069093444510021473;0.04994077123390267;0.019152673316112926;0.076277028706644767;0.054167334287732592;0.022109694638046899
