epoch;loss;phoneme_output_loss;syllable_output_loss;val_loss;val_phoneme_output_loss;val_syllable_output_loss
45;0.071493119032519106;0.051619358846749987;0.019873760208684671;0.070422080353278071;0.051436168681673645;0.018985911448556585
46;0.071018904338598587;0.050960716359946832;0.020058187925470379;0.074858089987219878;0.053568704507681503;0.02128938545214654
47;0.071321317853411254;0.051132657304890416;0.020188660553060712;0.071913260778709617;0.05267343798480114;0.0192398227391248
48;0.070970158686752438;0.050956517415589889;0.020013641359365807;0.073245614798379544;0.052374189062153589;0.020871425528830589
49;0.071364228662964699;0.051378593416045747;0.019985635295992815;0.071169267478985943;0.051235131856774078;0.019934136007654191
50;0.071281717102646053;0.0510653446678387;0.020216372473828646;0.073223575980973843;0.053075285831920241;0.020148290321230888
51;0.070364339007350063;0.050581057563756172;0.019783281627783037;0.073154700528673761;0.052456468985486435;0.020698231535361093
52;0.070817100006945174;0.051176182076528652;0.019640917907284786;0.071657600429128193;0.052340959347471468;0.019316641034699288
53;0.070106770154936174;0.050467750311810992;0.019639019923978169;0.072050594450796354;0.052039559140112719;0.02001103525589995
54;0.07023048939610535;0.050533386639136903;0.019697102784640055;0.072587620560862431;0.053027162344014944;0.019560458192390492
55;0.070453044725798192;0.050592821867083276;0.019860222805965909;0.071010408093448441;0.051762063024925586;0.01924834500982606
56;0.069452750326212953;0.050074559296572112;0.019378190960461825;0.074600846138821925;0.053420070261389264;0.021180775836344902
57;0.070120015372708094;0.050412347950145063;0.019707667391297357;0.070541940222517779;0.052189967195902555;0.018351973159661313
58;0.069758072137459076;0.050156725017127333;0.019601347109954891;0.071274532740857419;0.051288907017026632;0.019985625610350312
59;0.069398914878027462;0.049962570605420802;0.019436344231531618;0.07036170815782887;0.050496868444841449;0.019864839932122149
60;0.069779622402239311;0.050118962886501986;0.019660659456718972;0.069197093050519964;0.051165088713795194;0.018032004731949887
61;0.069656717837437945;0.05002714022682736;0.019629577585749375;0.07184940416898046;0.051941668207780657;0.019907735745978206
62;0.069181634306893822;0.049850465286222174;0.019331168939170109;0.070337216862860846;0.051221058273515779;0.01911615868717307
63;0.069649376056417342;0.050129735467050955;0.01951964058666408;0.07265450947863214;0.052382693273805771;0.02027181610210697
64;0.069290926155073013;0.050020250874876757;0.019270675240202133;0.069800690192134446;0.051006943738761065;0.018793746602071934
65;0.069169682819835543;0.049743526106736623;0.019426156763037529;0.071239209006063078;0.051588076127677407;0.019651132688599349
66;0.069312855545967514;0.049864823759612154;0.019448031715771138;0.073295400438814606;0.052830682770043859;0.020464717861491906
67;0.068208449981075919;0.049175820193195517;0.019032629853168101;0.068520641783956726;0.049956405723170075;0.018564235982524248
68;0.068807987963215217;0.049590284846197319;0.019217703047622697;0.069851566732180223;0.0500566428135924;0.019794924106417585
69;0.068533793129822454;0.049448078603742292;0.019085714548995707;0.070569503551521223;0.051711817389401067;0.018857686166033272
70;0.068767428251126902;0.049490040583240288;0.019277387619677486;0.074512799059142584;0.053434684450010289;0.021078114636524134
71;0.069099722329800398;0.049857023335515956;0.019242698961856777;0.069360266181350758;0.049750095280278628;0.019610170795417884
72;0.06870773276219018;0.049566638124146835;0.019141094686630802;0.071022070959961714;0.051465903698396279;0.019556167271348231
73;0.068888795550846899;0.049630751051596721;0.019258044599992124;0.072199851618844915;0.052214158291951952;0.019985693420807856
74;0.068645066821198836;0.049551202300780334;0.019093864532524828;0.069629922055271493;0.051516906929617169;0.018113015055218163
75;0.06823014805202364;0.049192756038252523;0.019037391912650848;0.071767895646831573;0.051419951146891137;0.020347944523419152
76;0.068091968761042745;0.049225665207782772;0.018866303623952283;0.069560435608405025;0.050508104202126251;0.019052331304537647
77;0.068240201866864719;0.049296980465182078;0.01894322148794023;0.071536074979465555;0.05170591958180195;0.019830155374184876
78;0.068541511206670611;0.049416089627611605;0.019125421676774376;0.070380740681616191;0.051483249276125131;0.018897491601147072
79;0.067929910940352473;0.04907557036565096;0.018854340606696815;0.067735346456786166;0.048300318341670916;0.019435028226639169
80;0.068019426750328765;0.049096514479522638;0.018922912239027014;0.073202548485969299;0.053883361027521247;0.019319187438882449
81;0.067712382064957582;0.048984212100422815;0.018728170004312705;0.069370667410998788;0.050070381699865607;0.019300285499824696
82;0.06802596146467392;0.048949145892688603;0.019076815517290652;0.071330178998598531;0.05191659086829975;0.019413588064754021
83;0.067914855302404001;0.048865671281701953;0.019049184002542564;0.069175918719598231;0.049910907657081338;0.019265011336435291
84;0.067825555853275862;0.048871399471562223;0.018954156489157315;0.0701622318852098;0.050622570195368359;0.019539661891367129
85;0.067884297105816629;0.048973164713129527;0.018911132428033266;0.072107011264487472;0.05227194548028858;0.019835065831156337
86;0.068106375057025423;0.04917728432048607;0.018929090674062059;0.067858288142861434;0.049642968735023704;0.018215319266965409
87;0.067169612790687061;0.048579930107324566;0.01858968269114513;0.07147916370392346;0.051707540458741305;0.019771622936045674
88;0.067481229802941217;0.048584681433195748;0.018896548362611381;0.068787831453089948;0.050037599223501539;0.018750232292198334
89;0.067917702425558363;0.048734139159889056;0.019183563229782697;0.07043797090774824;0.051286926939144356;0.019151043952951412
90;0.067258542078437358;0.048657261331530227;0.018601280797494294;0.072175743637465622;0.052473070679091606;0.019702673199030907
91;0.067657495763225481;0.048814573561290181;0.018842922206367078;0.068236810178691598;0.049791364187077317;0.018445446257706451
92;0.066755775097643438;0.048216701348588048;0.018539073675985042;0.069336992946742962;0.049992703848338427;0.019344288771659012
93;0.066671251973955306;0.048396838792602329;0.018274413250748175;0.06900671155763273;0.050500137418383308;0.018506574503169591
94;0.067580961529770819;0.048573783423298468;0.01900717804442742;0.072222834781688797;0.051868057927163709;0.020354777014963014
