epoch;acc;loss;val_acc;val_loss
0;0.5873181059160305;1.291566310447591;0.6896209192439863;0.9672179787429338
1;0.6863817986641222;0.9752455072548554;0.7491408934707904;0.7857915179426318
2;0.7259094704198473;0.8512176984821567;0.7737999355670103;0.7220511563455116
3;0.751733957538168;0.7701470493815328;0.816540485395189;0.5889986239348081
4;0.7713829914122138;0.7091053080467777;0.8373201245704467;0.5285373001369005
5;0.7862759422709924;0.6615264051970635;0.8505557345360825;0.48577804684229325
6;0.7979097089694657;0.6252482317444933;0.8656035223367697;0.4458903143905692
7;0.8085132395038168;0.5919954029203371;0.8668519115120275;0.42852364209099736
8;0.8155757991412214;0.571551629787183;0.8741006228522337;0.42532074871341796
9;0.8232675333969466;0.5461157660334165;0.8850810781786942;0.3805094894367395
10;0.8300885615458016;0.5268177839408394;0.8887859750859106;0.363085049482965
11;0.8350131202290076;0.5108175214692836;0.8965582044673539;0.3403605455692691
12;0.8399898616412214;0.4964274304286214;0.9002631013745704;0.3308206257951219
13;0.8448100548664123;0.48201397064760443;0.9068272121993127;0.3168052639748223
14;0.848251133110687;0.47313421253712123;0.9085051546391752;0.30700746434660714
15;0.8522080749045802;0.4598484750353653;0.9072970360824743;0.3118523659370199
16;0.8552570372137405;0.4513722525866887;0.9114314862542955;0.2935911513788184
17;0.857232526240458;0.4442914307572459;0.9183983032646048;0.27688143558518585
18;0.8605886211832061;0.4348557190244434;0.9153780068728522;0.28255753905297964
19;0.8633259780534351;0.42859244493924026;0.9151766537800687;0.2806493486325765
20;0.8655072161259542;0.4210421424785643;0.9228549183848798;0.26492397487163544
21;0.8679553315839694;0.4128438552372328;0.9224656357388317;0.2668314034381683
22;0.8690750238549618;0.41123552895115534;0.9267880154639175;0.2512255873774335
23;0.8715395395992367;0.4023865070051819;0.9283182989690721;0.24859436440099145
24;0.8725325023854962;0.4014822801902094;0.9270430627147767;0.2494541825502599
25;0.8739116173664122;0.39648577248435896;0.9299828178694158;0.24418149212586512
26;0.8764312977099237;0.39052636620538833;0.9314862542955327;0.2359702251723542
27;0.8779132872137405;0.38497186104646164;0.9311238187285223;0.23800389361135738
28;0.8789330868320611;0.38261264410751467;0.9312043599656358;0.2369674833881896
29;0.8808772662213741;0.3767348375256735;0.9352716924398625;0.22429281662624725
30;0.880670026240458;0.376575388691125;0.9324795962199313;0.23217771399471768
31;0.8834714933206107;0.36906098840004614;0.9347079037800687;0.22525980950835645
32;0.8832851264312978;0.3699768018290287;0.9331239261168385;0.2276170909711995
33;0.8853515625;0.36408410219063286;0.9345602448453608;0.22242320065236174
34;0.8860314289122138;0.3626629873143353;0.9387886597938144;0.2125850464521405
35;0.886520455629771;0.3599450474306372;0.9375134235395189;0.21574695766791446
36;0.887731094942748;0.35660070142218175;0.9386544243986255;0.21207339314046184
37;0.8882052123091603;0.355266787646381;0.9387886597938144;0.21374835373507334
38;0.889858659351145;0.3504059851226461;0.9389765893470791;0.21576517006171117
39;0.890050989980916;0.3495942106342498;0.9405068728522337;0.20547305085917109
40;0.8916477814885496;0.34789768246407726;0.9431915807560137;0.20264236011968037
41;0.8930835520038168;0.34130608491201436;0.9432586984536082;0.198092654296213
42;0.8924126312022901;0.34377139454693284;0.940735073024055;0.206185501209649
43;0.8938066555343511;0.33970036536227655;0.9416210266323024;0.20952237195165707
44;0.8945938692748091;0.33752546243881454;0.9431915807560137;0.198495517737677
45;0.895297590648855;0.33589162502921266;0.9432721219931272;0.1960599938874802
46;0.8957940720419847;0.3351103785611291;0.9448829467353952;0.19562381168001705
47;0.896072876908397;0.3328701889640047;0.9445339347079038;0.1968682439568936
48;0.8968272900763359;0.33345605562092695;0.944775558419244;0.19427474713612258
49;0.8977949069656489;0.32750640369326106;0.9438896048109966;0.20079498804619222
50;0.8980021469465649;0.3290951406113974;0.9449769115120275;0.19261377343197458
51;0.8990249284351145;0.325110051462441;0.9476213487972509;0.18912074079935492
52;0.8993976622137405;0.3240664271054832;0.9454064647766323;0.1936239827539503
53;0.900411498091603;0.32074692505802815;0.9442520403780069;0.19996801069921644
54;0.899825560591603;0.325090642699986;0.9456615120274914;0.19514411641764887
55;0.9015923187022901;0.31795839817469357;0.9477153135738832;0.18411541407563023
56;0.9011927480916031;0.31939903562533034;0.9461044888316151;0.19548724691585168
57;0.9022274570610687;0.31585836034012205;0.948816043814433;0.18000624467109896
58;0.9025107347328244;0.3154670768851087;0.9456480884879725;0.19781343459673353
59;0.9033978411259542;0.3129231815119736;0.9470038659793815;0.1842435382537006
60;0.9034798425572519;0.31212814656718996;0.9479703608247423;0.1824227790652272
61;0.9040538525763359;0.3118647812602629;0.9499570446735395;0.1801044548448828
62;0.9044787690839695;0.3114113878202802;0.9508027276632303;0.17869635753307966
63;0.9047411736641221;0.3113939271742151;0.9497019974226805;0.1797526762196698
64;0.9053912213740458;0.30720122779029924;0.9494335266323024;0.17936688292886793
65;0.9042924021946565;0.3178694374859333;0.9510040807560137;0.17374832103752189
66;0.9070849236641222;0.30158860989995584;0.9489905498281787;0.1792549789719975
67;0.9064035663167939;0.30350423549081534;0.9495140678694158;0.1825413990932232
68;0.9067330629770992;0.3043461004456946;0.9489234321305842;0.18042685214391688
69;0.9062962189885496;0.30414573861613076;0.9504671391752577;0.1791217358354031
70;0.9076917342557251;0.30195605602428205;0.9520779639175257;0.17526407527042828
71;0.9080749045801527;0.2995706432932661;0.9523195876288659;0.17111092273312337
72;0.9079884303435114;0.3000394430438071;0.9532055412371134;0.1699923046726951
73;0.9086951335877863;0.2980715701484498;0.9508966924398625;0.17714989428565264
74;0.9086161140267176;0.29896103859744;0.9519034579037801;0.17243245036638888
75;0.9091096135496183;0.2987940963613623;0.9514873281786942;0.1767478889923325
76;0.9094227099236641;0.29637368190038293;0.9504134450171822;0.17489632464868507
77;0.9100802123091603;0.29441633014619806;0.9518363402061856;0.17266953895284548
78;0.9102531607824428;0.29573989931977435;0.9467890893470791;0.1976749961267632
79;0.9107600787213741;0.29275497572340126;0.9533800472508591;0.16635828132379504
80;0.909987774332061;0.293987210805862;0.9530713058419243;0.16961865452249436
81;0.9108629532442748;0.2924186846909632;0.954198883161512;0.163079053790811
82;0.9110925572519084;0.29164808682016746;0.9526417525773195;0.16595796372779867
83;0.9116904222328245;0.2901563009830149;0.9527759879725086;0.16963960550392615
84;0.9115040553435114;0.2902323012474839;0.9539975300687286;0.16849998578019568
85;0.9120050095419847;0.28885530035459356;0.9518229166666666;0.17326549632647603
86;0.9126207657442749;0.2877921673291512;0.9552190721649485;0.16231294869864518
87;0.9130188454198473;0.2872918973840375;0.9544002362542955;0.161547368526766
88;0.9123926526717557;0.28784866990478897;0.9510846219931272;0.18023036233440706
89;0.9124314169847328;0.29084890969950733;0.956360073024055;0.15679663506774968
90;0.9141012643129771;0.28292296467391587;0.9551653780068728;0.16042016369780315
91;0.9137672948473282;0.2846776460844824;0.9565614261168385;0.15971276804139115
92;0.9137732585877862;0.2835506039920426;0.9562124140893471;0.16046862716424914
93;0.9135988191793893;0.28532314561591804;0.9542391537800687;0.1652484438366087
94;0.9139014790076336;0.28575896314196003;0.9537827534364262;0.16590431849776266
95;0.9152045562977099;0.2799811777267747;0.9538230240549829;0.1634437549103986
96;0.9150912452290076;0.2798512156341822;0.9532323883161512;0.16683368356674397
97;0.9147393845419848;0.281935727169723;0.9549237542955327;0.16501296654702052
98;0.9153953959923664;0.2808350712231552;0.9533532001718213;0.16964848106566982
99;0.9150017891221374;0.2819082696445798;0.9562124140893471;0.16229335904838293
100;0.91565481870229;0.2790369151743086;0.9564003436426117;0.15897774267493656
101;0.9155728172709924;0.2812072935279544;0.9570849441580757;0.1570915284717001
102;0.9153297948473282;0.28346266194836783;0.956494308419244;0.1594478052711159
103;0.9174215768129771;0.27295025958473446;0.9555412371134021;0.16325320039725386
104;0.9169534231870229;0.2753124345293027;0.9546150128865979;0.16526699309394122
