epoch;loss;phoneme_output_loss;syllable_output_loss;val_loss;val_phoneme_output_loss;val_syllable_output_loss
0;0.097578008359444246;0.034555852456915996;0.063022156579590899;0.46523978402285687;0.34058160440229074;0.1246581818214134
1;0.12954663364225333;0.093080317077530464;0.036466316435876937;0.10427074362876035;0.073821077765036033;0.030449665836332476
2;0.10416854542879839;0.074568563311282088;0.029599981999479601;0.096612413578173698;0.067538999099315711;0.029073414212765814
3;0.097951831439632778;0.069599167787112781;0.028352663837141506;0.094110873316516394;0.06610582939529118;0.028005043983835132
4;0.0943320557897082;0.067051473735185718;0.027280581831852512;0.092016955321075539;0.064015195164986022;0.028001760050435278
5;0.09152312776179311;0.064940496881387796;0.026582630870244643;0.08875786322129875;0.062000904357483407;0.026756959165125584
6;0.089282105174417176;0.063262782817984906;0.02601932226779664;0.085387755999294643;0.059338053970151586;0.026049701692614734
7;0.08788215680983516;0.062350817394815558;0.025531339462363994;0.08650416132657468;0.060193283906003009;0.026310877444050394
8;0.086100169012155267;0.061105707466616165;0.024994461546403838;0.084641908600675955;0.059041617219062412;0.025600291434440668
9;0.084894804405039839;0.060238283869491316;0.024656520578136863;0.08405217121378715;0.058016593544548301;0.026035577880547327
10;0.083563556420783697;0.05934190561955132;0.024221650891597474;0.08403274191527807;0.058487570304580093;0.025545171505043738
11;0.08300088726834999;0.059037501191307025;0.023963385909716205;0.083033209791829612;0.057550498667885273;0.025482710677848644
12;0.081997490269214102;0.058334050757141168;0.023663439555634106;0.082176675800891483;0.058314755026783259;0.023861920750629501
13;0.08123108061824337;0.057972825228296283;0.023258255348007299;0.079445441136089687;0.055611698880416005;0.02383374222045561
14;0.080746502007600765;0.057598991016878945;0.023147511005422367;0.079394837137029953;0.055548883551935185;0.023845953780750769
15;0.079812032007158307;0.056983898818396037;0.022828133257508914;0.081723140443072606;0.056894225827535665;0.024828914676190299
16;0.079165854486969736;0.056532207952540783;0.022633646604472715;0.079722465274213741;0.055912941662954685;0.023809523955613626
17;0.07863875401717374;0.056038481633878465;0.022600272404913729;0.078473547551812239;0.055766943043896129;0.022706604464871792
18;0.078448719771348888;0.056178826888886556;0.022269892810472914;0.079004438828770854;0.054888955575703571;0.02411548323350168
19;0.077819556725957709;0.055505182350204844;0.022314374307222395;0.08130522883113693;0.056959982084877347;0.024345246941915581
20;0.077288128760753125;0.055304801580993358;0.021983327059345033;0.077301387119443482;0.05427076465630231;0.023030622752712053
21;0.076637862907409551;0.05473535431993428;0.021902508725617133;0.076763722763842898;0.053892756366178768;0.022870965947655319
22;0.076579658912984225;0.054856491227571122;0.021723167670280184;0.078785370690982889;0.055188412879820632;0.023596958002905136
23;0.07598375753017908;0.054364789931056888;0.021618967474167586;0.078752957566195173;0.054782748535400681;0.023970208909487773
24;0.07574397274669166;0.054346845013987941;0.021397127802098931;0.076119061966403195;0.054154343089135755;0.021964718716829514
25;0.075108827737712588;0.053693075101397161;0.021415752589619592;0.075045239602943431;0.05242160213093798;0.022623637560050654
26;0.075238665934226637;0.053873467614516245;0.021365198327276853;0.081482557971187003;0.056954362797511725;0.02452819504062919
27;0.074712154542821471;0.053598540071519082;0.021113614509350852;0.076259429245686336;0.053804574487339552;0.02245485469573686
28;0.074571391176726384;0.05341002029109964;0.021161371016418327;0.076134419835665643;0.0532045834502127;0.022929836291538067
29;0.074365292386106022;0.053184625745414583;0.021180666550326341;0.077366604649720075;0.053928117995627786;0.023438486431044441
30;0.073592590790729676;0.052862590927710222;0.020729999770276324;0.0757371916928712;0.053445173192675374;0.022292018461064631
31;0.073513771024227362;0.052651391970815212;0.020862378979909443;0.077741211624581266;0.05528175239177311;0.022459459412811685
32;0.073540163409750059;0.052900102803225914;0.02064006059095886;0.07636633078653772;0.05436760841422722;0.021998721951650094
33;0.072924319808626459;0.052347766133431714;0.020576553721025848;0.077464101789127882;0.053279752616120987;0.024184349219964332
34;0.072674820619871364;0.052293698876722611;0.020381121719152274;0.073766715323724669;0.052619773988463299;0.021146941597440412
35;0.07269381771872413;0.052231584795808618;0.020462232787151688;0.077397124638327028;0.054296383931606761;0.023100740479759307
36;0.072611250277321543;0.051981989207816763;0.020629261067559114;0.073395960549471756;0.051625991600150821;0.021769968931711896
37;0.07270717637625522;0.05205031582080831;0.020656860575660158;0.076859652463878908;0.053727968118521346;0.023131684235790196
38;0.07213035538557401;0.051778322506000736;0.020352032899354156;0.075643276654872568;0.053140498603842838;0.022502777784937571
39;0.07182070381503583;0.051583833954432771;0.020236869926323134;0.074214554869202004;0.052626502473189049;0.021588052441013836
40;0.071835532263889834;0.051513505642135443;0.020322026579814616;0.076520273133235825;0.053484265089911574;0.023036008078542326
41;0.071598407195858527;0.051453092275576505;0.020145314958114297;0.075293274330241342;0.052713205662219466;0.022580068797154837
42;0.071250242441408373;0.051309445701684796;0.01994079668146187;0.076266609507949418;0.053538677431329958;0.022727931924007769
43;0.071766679087859567;0.051752519898441728;0.020014159202388901;0.07590981385036677;0.053441044537960981;0.022468769609802913
44;0.070559349573436111;0.050751542283382918;0.019807807329506853;0.075111272737008183;0.051844570097051748;0.023266702620390833
45;0.071133637636512551;0.051200875512626066;0.019932762129831551;0.07401883755536641;0.052610204907275047;0.021408632503305915
46;0.070881393569467127;0.051070572097570453;0.019810821474058521;0.077365156983127112;0.053920104504883791;0.023445052403894041
47;0.070391564276294241;0.050716017346964078;0.019675547073741365;0.07209782898739106;0.050137490801074928;0.021960338194142368
48;0.070568420482365307;0.050697842163198947;0.019870578343595208;0.075591847316181959;0.054712693746976494;0.02087915368268595
49;0.070433743240981048;0.050822745185404215;0.019610998052982623;0.074835925323873009;0.051619726616670102;0.023216198805030903
50;0.070608802639577486;0.050789245574656416;0.019819557109455075;0.072297552240495916;0.051354879153375867;0.020942672887550935
51;0.07045341905521206;0.050722648418173817;0.019730770548078352;0.078479524670528766;0.054476030734406801;0.024003494276563411
52;0.070785451478073191;0.050830608812319038;0.019954842710936702;0.073050703665538994;0.051877324563302414;0.021173379121802182
53;0.070025421800083212;0.050501353964347913;0.019524067918533942;0.071657462468167316;0.0500137571151517;0.02164370525323105
54;0.069610423689488471;0.050300084658921759;0.019310338929176205;0.077344696311389696;0.054205438153458241;0.023139258050320653
55;0.06987266731945696;0.05039961356929086;0.019473053726601998;0.075271467075628387;0.052188213366795987;0.023083253657961843
56;0.069780320620913133;0.05018785208318393;0.019592468433312124;0.073770473296401878;0.051865290396478997;0.021905183064273925
57;0.070152392600530702;0.050494447110104916;0.019657945529338985;0.074073120732517803;0.052138106161806766;0.0219350145824504
58;0.068972765908212497;0.04969525961041063;0.019277506273156837;0.075922598984061174;0.053994172714462801;0.021928426199162208
