epoch;acc;loss;val_acc;val_loss
0;0.5883393964694656;1.2899591587654506;0.6902384020618557;0.9740466835982201
1;0.6868529341603054;0.975753293465112;0.7591145833333334;0.7789029974708033
2;0.7267861402671756;0.8489146166630374;0.7941231743986255;0.6592832069421551
3;0.7531652552480916;0.7656396348285311;0.8081239261168385;0.6181421986560232
4;0.7716096135496183;0.7083280690981232;0.8363133591065293;0.5339111197240574
5;0.7853321803435115;0.6644733290977151;0.848206615120275;0.4987953388199364
6;0.7993693344465649;0.6227021820558847;0.8650531572164949;0.4422395298980765
7;0.8077498807251908;0.5953889509762517;0.8707850085910653;0.42584583777742285
8;0.8164554508587786;0.5689520755228196;0.8718588917525774;0.432373827060883
9;0.8233361164122137;0.5486027428667054;0.8827856529209622;0.3903081176412065
10;0.8290463979007634;0.5295942517296048;0.8881684922680413;0.3668034674273324
11;0.8355006560114504;0.5103951873897596;0.8954306271477663;0.35000747396159415
12;0.8397766579198473;0.49806452944078516;0.9010819372852233;0.3294119323344575
13;0.8451410424618321;0.4839826924769023;0.9020350085910653;0.3212369978427887
14;0.8478977814885497;0.47374520495192696;0.906786941580756;0.31689461507543254
15;0.8530355438931297;0.45920014507670437;0.9107737328178694;0.29987350403238405
16;0.8549633229961832;0.45253702936736684;0.9137940292096219;0.287578537138467
17;0.8591394322519084;0.4411294999695916;0.916223689862543;0.28263431311268167
18;0.8600026836832061;0.4391487966341372;0.9200628221649485;0.2718481514154841
19;0.8640282084923664;0.4261975751009606;0.9205997637457045;0.27332102366534294
20;0.8652179747137405;0.4237279454999753;0.9212977878006873;0.2669333342424373
21;0.8677644918893129;0.41599405195194344;0.924157001718213;0.2568329909105891
22;0.8693210281488549;0.41097631434561643;0.9224790592783505;0.258372797947569
23;0.8713934279580152;0.4051360115295148;0.9302647121993127;0.24043094558814138
24;0.8731422948473282;0.39911109023080527;0.9277947809278351;0.24571567691888185
25;0.8751565481870229;0.39338525444382927;0.927392074742268;0.2464228850050071
26;0.8770634541984733;0.38815370936885135;0.9284122637457045;0.24293981244166693
27;0.8779401240458016;0.38559692400784895;0.9343991623711341;0.2255466037087424
28;0.8796875;0.38194913602512304;0.9333252792096219;0.22860700644783138
29;0.8794265863549618;0.38230830967881296;0.9348689862542955;0.2264448393046651
30;0.8823696922709924;0.3730933392889627;0.9335669029209622;0.23004791583494633
31;0.8836250596374046;0.3701624036347138;0.935889175257732;0.22172514633419588
32;0.8848714813931298;0.36417319925345537;0.9328957259450171;0.224738376349518
33;0.8850981035305343;0.3652096830194688;0.9351911512027491;0.2201100225301133
34;0.8863981989503816;0.3612542400150809;0.9343051975945017;0.22314610529396542
35;0.887659530057252;0.35807336114403854;0.9388155068728522;0.2088397049002631
36;0.888834386927481;0.3545675485586847;0.9356341280068728;0.21951387210707485
37;0.8895858182251909;0.35299131311191856;0.9407753436426117;0.21300712087002815
38;0.8903059398854962;0.35095822602396703;0.9398625429553265;0.20589283815364248
39;0.890808385019084;0.3485687819487266;0.9403860609965635;0.20484565313636643
40;0.892007096851145;0.3451631713118262;0.940466602233677;0.2121142901710628
41;0.8927898377862595;0.34467613094180594;0.9410303908934707;0.20425281561014988
42;0.892364921278626;0.34827201165657007;0.9439835695876289;0.19527493878123686
43;0.8940138955152672;0.337906688952264;0.9403592139175257;0.20606867730924763
44;0.8945476502862595;0.3395537435382832;0.9445339347079038;0.19288565474482336
45;0.8956524332061069;0.3352594135371783;0.9413794029209622;0.20193249949884579
46;0.8959610567748092;0.3349711347286028;0.9416344501718213;0.20178557100267344
47;0.8970300572519084;0.33018485738234665;0.9443460051546392;0.19388712440774203
48;0.8968526359732825;0.33290594543778257;0.9454601589347079;0.1899918778911489
49;0.8983450620229008;0.326630608191472;0.9454735824742269;0.1900076699727999
50;0.8985880844465649;0.32717602835356735;0.9464266537800687;0.18576058686496466
51;0.8995795562977099;0.32487635207540205;0.9448963702749141;0.19427402527471588
52;0.8998225787213741;0.3223813510066225;0.9464669243986255;0.1862514880565843
53;0.9002802958015267;0.32281529423389727;0.9452185352233677;0.19312984491234383
54;0.9007260854007634;0.319363683365456;0.9496080326460481;0.18200230695742511
55;0.9017906130725191;0.31881550045413826;0.9478361254295533;0.18400871515581288
56;0.9022945491412214;0.3166928732725045;0.9466682774914089;0.19054110601698002
57;0.9020530176526718;0.31714653351152217;0.9495811855670103;0.18133864828299
58;0.9028939050572519;0.314342972943346;0.9497154209621993;0.17919123311018206
59;0.9037839933206107;0.3111382747367593;0.948131443298969;0.18486717479028242
60;0.9027880486641221;0.3157932542321336;0.9500644329896907;0.1773884368618739
61;0.9042387285305343;0.31028230781773575;0.9465608891752577;0.18610873293528443
62;0.9045145515267176;0.3101569541936157;0.9502523625429553;0.17627868501795935
63;0.9053300930343512;0.30833073480211143;0.9492053264604811;0.17963742024402848
64;0.9056238072519084;0.3061093772128793;0.9487623496563574;0.18508972068832502
65;0.9059398854961832;0.3051577409772018;0.9497959621993127;0.17864871055809492
66;0.9059026121183206;0.30555025137790287;0.9506953393470791;0.17420772194247885
67;0.905832538167939;0.30876515173275054;0.9488697379725086;0.18258989720102847
68;0.9076365696564885;0.3020510952379412;0.9479972079037801;0.1807245963678737
69;0.9083984375;0.2996286573471459;0.9489637027491409;0.18386454526911078
70;0.9077155892175572;0.30024760935938993;0.951514175257732;0.17056814366087472
71;0.9075202767175573;0.30457564420599975;0.9520779639175257;0.17277178478097588
72;0.9087353888358779;0.29745165830236353;0.952722293814433;0.17156111349150077
73;0.908437201812977;0.29870078848632237;0.9505611039518901;0.17595217236128868
